uid,entity_type,channel,registrar,callsign,fccid,serial_num,rcamsl_meters,rcagl_meters,rchaat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_latitude,parent_longitude,registrant,event_start,event_end,event_duration_secs,event_rrule
120328SPBR0000001,LP_AUX,42;45;22;35;39;44;36;43;40;46;38,SPBR,WBAY-TV,,,,,,MULTI_POINT,,,,,,44.107571 -87.661720; 33.756306 -84.402615; 39.048825 -94.486422; 45.099770 -87.632950; 32.786633 -117.120503; 42.338709 -83.046574; 41.504708 -81.700667; 43.788891 -87.757980; 44.261780 -88.416557; 44.457790 -87.503014; 44.153172 -87.568367; 43.738110 -87.791672; 47.595181 -122.331512; 44.523899 -89.574791; 44.835190 -87.370659; 45.820740 -88.065247; 44.589142 -87.778793; 35.224304 -80.852181; 44.972864 -93.259329; 44.621540 -88.761330; 41.863826 -87.614508; 39.760342 -86.161967; 44.082668 -88.580093; 43.773022 -88.447090; 40.834549 -74.098351,,,,"Yong Broadcasting of Green Bay WI|Dale Mitchell|115 South Jefferson St\nGreen Bay, WI 54301\nUS|dmitchell@wbay.com|920-438-3258",2014/03/04-10:00:00.000,,72000,FREQ=DAILY;UNTIL=20140309T060000Z;INTERVAL=1;WKST=SU
120328SPBR0000001,LP_AUX,42;45;22;35;39;44;36;43;40;46;38,SPBR,WBAY-TV,,,,,,MULTI_POINT,,,,,,44.107571 -87.661720; 33.756306 -84.402615; 39.048825 -94.486422; 45.099770 -87.632950; 32.786633 -117.120503; 42.338709 -83.046574; 41.504708 -81.700667; 43.788891 -87.757980; 44.261780 -88.416557; 44.457790 -87.503014; 44.153172 -87.568367; 43.738110 -87.791672; 47.595181 -122.331512; 44.523899 -89.574791; 44.835190 -87.370659; 45.820740 -88.065247; 44.589142 -87.778793; 35.224304 -80.852181; 44.972864 -93.259329; 44.621540 -88.761330; 41.863826 -87.614508; 39.760342 -86.161967; 44.082668 -88.580093; 43.773022 -88.447090; 40.834549 -74.098351,,,,"Yong Broadcasting of Green Bay WI|Dale Mitchell|115 South Jefferson St\nGreen Bay, WI 54301\nUS|dmitchell@wbay.com|920-438-3258",2014/03/09-09:00:00.000,,72000,FREQ=DAILY;UNTIL=20150305T060000Z;INTERVAL=1;WKST=SU
130818TELC0000007,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,40.819090 -74.067180; 40.819090 -74.081420; 40.808240 -74.081420; 40.808240 -74.067180 | 37.757090 -122.193710; 37.757090 -122.207340; 37.746230 -122.207340; 37.746230 -122.193710 | 39.906260 -75.160460; 39.906260 -75.174510; 39.895410 -75.174510; 39.895410 -75.160460 | 40.452140 -80.008670; 40.452140 -80.022840; 40.441280 -80.022840; 40.441280 -80.008670,,,,NFL|Karl Voss|||,2013/08/18-04:00:00.000,2013/08/19-04:00:00.000,,"FREQ=WEEKLY;COUNT=78;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000007,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,40.819090 -74.067180; 40.819090 -74.081420; 40.808240 -74.081420; 40.808240 -74.067180 | 37.757090 -122.193710; 37.757090 -122.207340; 37.746230 -122.207340; 37.746230 -122.193710 | 39.906260 -75.160460; 39.906260 -75.174510; 39.895410 -75.174510; 39.895410 -75.160460 | 40.452140 -80.008670; 40.452140 -80.022840; 40.441280 -80.022840; 40.441280 -80.008670,,,,NFL|Karl Voss|||,2013/11/04-05:00:00.000,2013/11/05-05:00:00.000,,"FREQ=WEEKLY;COUNT=126;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000007,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,40.819090 -74.067180; 40.819090 -74.081420; 40.808240 -74.081420; 40.808240 -74.067180 | 37.757090 -122.193710; 37.757090 -122.207340; 37.746230 -122.207340; 37.746230 -122.193710 | 39.906260 -75.160460; 39.906260 -75.174510; 39.895410 -75.174510; 39.895410 -75.160460 | 40.452140 -80.008670; 40.452140 -80.022840; 40.441280 -80.022840; 40.441280 -80.008670,,,,NFL|Karl Voss|||,2014/03/10-04:00:00.000,2014/03/11-04:00:00.000,,"FREQ=WEEKLY;COUNT=161;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130417SPBR0000007,LP_AUX,46;35;33;36;23;38;32;28;50,SPBR,WQKT535,,,,,,MULTI_POINT,,,,,,39.198029 -94.383916; 39.186876 -94.672538; 38.931606 -94.353751; 38.953000 -95.251400; 39.757000 -94.784000; 39.281089 -94.704756; 39.137538 -94.566898; 39.101726 -94.576218; 38.857491 -94.884410; 38.828042 -94.645022; 38.922137 -94.454575; 39.097840 -94.589146; 38.885346 -94.599432; 38.797765 -95.000132; 39.109649 -94.602369; 39.099007 -94.580319; 38.828042 -94.645022; 39.007858 -94.502683; 39.028000 -95.696000; 39.061093 -94.515159; 39.089209 -94.877578; 38.937434 -94.862348; 39.264858 -94.872759; 39.034033 -94.370230; 39.089209 -94.877578,,,,"KMBC-TV|Jerry Agresti|6455 Winchester Avenue\nKansas City, MO 64133\nUS|jagresti@hearst.com|816.760.9230",2013/11/04-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T043000Z;INTERVAL=1;WKST=SU
130417SPBR0000007,LP_AUX,46;35;33;36;23;38;32;28;50,SPBR,WQKT535,,,,,,MULTI_POINT,,,,,,39.198029 -94.383916; 39.186876 -94.672538; 38.931606 -94.353751; 38.953000 -95.251400; 39.757000 -94.784000; 39.281089 -94.704756; 39.137538 -94.566898; 39.101726 -94.576218; 38.857491 -94.884410; 38.828042 -94.645022; 38.922137 -94.454575; 39.097840 -94.589146; 38.885346 -94.599432; 38.797765 -95.000132; 39.109649 -94.602369; 39.099007 -94.580319; 38.828042 -94.645022; 39.007858 -94.502683; 39.028000 -95.696000; 39.061093 -94.515159; 39.089209 -94.877578; 38.937434 -94.862348; 39.264858 -94.872759; 39.034033 -94.370230; 39.089209 -94.877578,,,,"KMBC-TV|Jerry Agresti|6455 Winchester Avenue\nKansas City, MO 64133\nUS|jagresti@hearst.com|816.760.9230",2014/03/10-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140418T050000Z;INTERVAL=1;WKST=SU
140307SPBR0000001,LP_AUX,32;14;27;30;16;25;15;44;33;26;46;28,SPBR,KCTV,,,,,,MULTI_POINT,,,,,,39.026527 -94.637405,,,,"Meredith Corporation d/b/a KCTV|Michael J Sulzman|4500 Shawnee Mission Parkway\nFairway, KS 66205\nUS|msulzman@kctv5.com|9136777251",2014/03/07-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T043000Z;INTERVAL=1;WKST=SU
140307SPBR0000001,LP_AUX,32;14;27;30;16;25;15;44;33;26;46;28,SPBR,KCTV,,,,,,MULTI_POINT,,,,,,39.026527 -94.637405,,,,"Meredith Corporation d/b/a KCTV|Michael J Sulzman|4500 Shawnee Mission Parkway\nFairway, KS 66205\nUS|msulzman@kctv5.com|9136777251",2014/03/10-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T053000Z;INTERVAL=1;WKST=SU
140307SPBR0000001,LP_AUX,32;14;27;30;16;25;15;44;33;26;46;28,SPBR,KCTV,,,,,,MULTI_POINT,,,,,,39.026527 -94.637405,,,,"Meredith Corporation d/b/a KCTV|Michael J Sulzman|4500 Shawnee Mission Parkway\nFairway, KS 66205\nUS|msulzman@kctv5.com|9136777251",2014/11/03-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20150307T060000Z;INTERVAL=1;WKST=SU
121212TELC0000001,LP_AUX,6;20,TELC,WQJB301,,,,,,MULTI_POINT,,,,,,39.200440 -94.535440,,,,James Edwin Whedbee|James Whedbee|||,2012/12/12-06:00:00.000,2012/12/13-06:00:00.000,,"FREQ=WEEKLY;UNTIL=20131213T045959Z;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130409SPBR0000008,LP_AUX,20;6,SPBR,WQJB301,,,,,,MULTI_POINT,,,,,,39.200500 -94.535630,,,,"James Edwin Whedbee|James Edwin Whedbee|5816 NE Buttonwood Tree Ln\nGladstone, MO 64119\nUS|jamesewhedbee@yahoo.com|8166945913",2013/11/04-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T043000Z;INTERVAL=1;WKST=SU
130409SPBR0000008,LP_AUX,20;6,SPBR,WQJB301,,,,,,MULTI_POINT,,,,,,39.200500 -94.535630,,,,"James Edwin Whedbee|James Edwin Whedbee|5816 NE Buttonwood Tree Ln\nGladstone, MO 64119\nUS|jamesewhedbee@yahoo.com|8166945913",2014/03/10-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140409T050000Z;INTERVAL=1;WKST=SU
130818TELC0000004,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,32.753570 -97.086330; 32.753570 -97.099150; 32.742710 -97.099150; 32.742710 -97.086330 | 39.749410 -105.013000; 39.749410 -105.027020; 39.738560 -105.027020; 39.738560 -105.013000 | 42.345440 -83.037280; 42.345440 -83.051860; 42.334580 -83.051860; 42.334580 -83.037280 | 44.506660 -88.054420; 44.506660 -88.069530; 44.495800 -88.069530; 44.495800 -88.054420,,,,NFL|Karl Voss|||,2013/08/18-04:00:00.000,2013/08/19-04:00:00.000,,"FREQ=WEEKLY;COUNT=78;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000004,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,32.753570 -97.086330; 32.753570 -97.099150; 32.742710 -97.099150; 32.742710 -97.086330 | 39.749410 -105.013000; 39.749410 -105.027020; 39.738560 -105.027020; 39.738560 -105.013000 | 42.345440 -83.037280; 42.345440 -83.051860; 42.334580 -83.051860; 42.334580 -83.037280 | 44.506660 -88.054420; 44.506660 -88.069530; 44.495800 -88.069530; 44.495800 -88.054420,,,,NFL|Karl Voss|||,2013/11/04-05:00:00.000,2013/11/05-05:00:00.000,,"FREQ=WEEKLY;COUNT=126;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000004,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,32.753570 -97.086330; 32.753570 -97.099150; 32.742710 -97.099150; 32.742710 -97.086330 | 39.749410 -105.013000; 39.749410 -105.027020; 39.738560 -105.027020; 39.738560 -105.013000 | 42.345440 -83.037280; 42.345440 -83.051860; 42.334580 -83.051860; 42.334580 -83.037280 | 44.506660 -88.054420; 44.506660 -88.069530; 44.495800 -88.069530; 44.495800 -88.054420,,,,NFL|Karl Voss|||,2014/03/10-04:00:00.000,2014/03/11-04:00:00.000,,"FREQ=WEEKLY;COUNT=161;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000002,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,33.533300 -112.256150; 33.533300 -112.269080; 33.522440 -112.269080; 33.522440 -112.256150 | 33.763780 -84.392820; 33.763780 -84.405780; 33.752920 -84.405780; 33.752920 -84.392820 | 39.283410 -76.615770; 39.283410 -76.629700; 39.272550 -76.629700; 39.272550 -76.615770 | 42.779160 -78.779610; 42.779160 -78.794300; 42.768310 -78.794300; 42.768310 -78.779610,,,,NFL|Karl Voss|||,2013/08/18-04:00:00.000,2013/08/19-04:00:00.000,,"FREQ=WEEKLY;COUNT=78;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000002,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,33.533300 -112.256150; 33.533300 -112.269080; 33.522440 -112.269080; 33.522440 -112.256150 | 33.763780 -84.392820; 33.763780 -84.405780; 33.752920 -84.405780; 33.752920 -84.392820 | 39.283410 -76.615770; 39.283410 -76.629700; 39.272550 -76.629700; 39.272550 -76.615770 | 42.779160 -78.779610; 42.779160 -78.794300; 42.768310 -78.794300; 42.768310 -78.779610,,,,NFL|Karl Voss|||,2013/11/04-05:00:00.000,2013/11/05-05:00:00.000,,"FREQ=WEEKLY;COUNT=126;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000002,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,33.533300 -112.256150; 33.533300 -112.269080; 33.522440 -112.269080; 33.522440 -112.256150 | 33.763780 -84.392820; 33.763780 -84.405780; 33.752920 -84.405780; 33.752920 -84.392820 | 39.283410 -76.615770; 39.283410 -76.629700; 39.272550 -76.629700; 39.272550 -76.615770 | 42.779160 -78.779610; 42.779160 -78.794300; 42.768310 -78.794300; 42.768310 -78.779610,,,,NFL|Karl Voss|||,2014/03/10-04:00:00.000,2014/03/11-04:00:00.000,,"FREQ=WEEKLY;COUNT=161;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
140326SPBR0000002,LP_AUX,29;28,SPBR,KHOG-TV,,,,,,MULTI_POINT,,,,,,36.296083 -94.150167,,,,"Hearst Television, Inc.|Steve Young|2809 Ajax Ave\nRogers, AR 72758\nUS|sdyoung@hearst.com|479-631-4029",2014/03/26-09:00:00.000,,68400,FREQ=DAILY;UNTIL=20141102T040000Z;INTERVAL=1;WKST=SU
140326SPBR0000002,LP_AUX,29;28,SPBR,KHOG-TV,,,,,,MULTI_POINT,,,,,,36.296083 -94.150167,,,,"Hearst Television, Inc.|Steve Young|2809 Ajax Ave\nRogers, AR 72758\nUS|sdyoung@hearst.com|479-631-4029",2014/11/02-10:00:00.000,,68400,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
140326SPBR0000002,LP_AUX,29;28,SPBR,KHOG-TV,,,,,,MULTI_POINT,,,,,,36.296083 -94.150167,,,,"Hearst Television, Inc.|Steve Young|2809 Ajax Ave\nRogers, AR 72758\nUS|sdyoung@hearst.com|479-631-4029",2015/03/08-09:00:00.000,,68400,FREQ=DAILY;UNTIL=20150326T050000Z;INTERVAL=1;WKST=SU
140326SPBR0000003,LP_AUX,29;28,SPBR,KHBS,,,,,,MULTI_POINT,,,,,,35.402028 -94.385778,,,,"Hearst Television, Inc.|Steve Young|2415 North Albert Pike\nFort Smith, AR 72904\nUS|sdyoung@hearst.com|4797834040",2014/03/26-08:00:00.000,,68400,FREQ=DAILY;UNTIL=20141102T030000Z;INTERVAL=1;WKST=SU
140326SPBR0000003,LP_AUX,29;28,SPBR,KHBS,,,,,,MULTI_POINT,,,,,,35.402028 -94.385778,,,,"Hearst Television, Inc.|Steve Young|2415 North Albert Pike\nFort Smith, AR 72904\nUS|sdyoung@hearst.com|4797834040",2014/11/02-09:00:00.000,,68400,FREQ=DAILY;UNTIL=20150308T040000Z;INTERVAL=1;WKST=SU
140326SPBR0000003,LP_AUX,29;28,SPBR,KHBS,,,,,,MULTI_POINT,,,,,,35.402028 -94.385778,,,,"Hearst Television, Inc.|Steve Young|2415 North Albert Pike\nFort Smith, AR 72904\nUS|sdyoung@hearst.com|4797834040",2015/03/08-08:00:00.000,,68400,FREQ=DAILY;UNTIL=20150326T040000Z;INTERVAL=1;WKST=SU
140326SPBR0000001,LP_AUX,29;28;26;44;43;42;46;27;30;25;45,SPBR,WQRA622,,,,,,MULTI_POINT,,,,,,38.951674 -92.332541,,,,"Jon Gerdemann|Jon Gerdemann|2743 1/4 Dicturn St\nLos Angeles, CA 90065\nUS||(415) 314-8156",2014/03/27-10:00:00.000,2014/04/18-02:00:00.000,,
140416SPBR0000001,LP_AUX,2;14;5;15;16;13;6;12,SPBR,WGEM-TV,,,,,,MULTI_POINT,,,,,,39.942065 -91.395169,,,,"QNI|Brent Clingingsmith|513 Hampshire\nQuincy, IL 62301\nUS|bclingingsmith@wgem.com|217-228-6633",2014/04/30-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T053000Z;INTERVAL=1;WKST=SU
140416SPBR0000001,LP_AUX,2;14;5;15;16;13;6;12,SPBR,WGEM-TV,,,,,,MULTI_POINT,,,,,,39.942065 -91.395169,,,,"QNI|Brent Clingingsmith|513 Hampshire\nQuincy, IL 62301\nUS|bclingingsmith@wgem.com|217-228-6633",2014/11/03-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20150309T043000Z;INTERVAL=1;WKST=SU
140416SPBR0000001,LP_AUX,2;14;5;15;16;13;6;12,SPBR,WGEM-TV,,,,,,MULTI_POINT,,,,,,39.942065 -91.395169,,,,"QNI|Brent Clingingsmith|513 Hampshire\nQuincy, IL 62301\nUS|bclingingsmith@wgem.com|217-228-6633",2015/03/09-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150402T050000Z;INTERVAL=1;WKST=SU
130516SPBR0000001,LP_AUX,22;23;30;29,SPBR,WGEM-TV,,,,,,MULTI_POINT,,,,,,39.931538 -91.403081; 40.658344 -91.318917; 39.929896 -91.345299; 39.929702 -91.361350; 40.396038 -91.381767; 39.710185 -91.354650; 40.630020 -91.314109; 39.935794 -91.362546; 40.401340 -91.391099; 39.934514 -91.407436; 39.931177 -91.395060; 40.458777 -90.671560; 39.722862 -91.382555; 39.930937 -91.392050; 40.462584 -90.681757; 39.706881 -91.362380; 40.397499 -91.384691; 40.462584 -90.681757; 39.934080 -91.401197; 39.709250 -91.356888; 40.400823 -91.390373,,,,"WGEM-TV|Jim Lawrence|513 Hampshire\nQuincy, IL 62301\nUS|jlawrence@wgem.com|217-228-6600",2014/04/23-13:00:00.000,,28800,FREQ=DAILY;UNTIL=20150424T050000Z;INTERVAL=1;WKST=SU
131003SPBR0000002,LP_AUX,28;44;45;30,SPBR,WQMI710,,,,,,MULTI_POINT,,,,,,41.528639 -90.573472,,,,"Young Broadcasting of Davenport Inc.|Doug Bierman|805 Brady Street\nDavenport, IA 52803\nUS|dbierman@kwqc.com|563-383-7108",2013/11/04-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T043000Z;INTERVAL=1;WKST=SU
131003SPBR0000002,LP_AUX,28;44;45;30,SPBR,WQMI710,,,,,,MULTI_POINT,,,,,,41.528639 -90.573472,,,,"Young Broadcasting of Davenport Inc.|Doug Bierman|805 Brady Street\nDavenport, IA 52803\nUS|dbierman@kwqc.com|563-383-7108",2014/03/10-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20141005T050000Z;INTERVAL=1;WKST=SU
140417SPBR0000002,LP_AUX,24;40;31;30;23;22;49;32,SPBR,KWWL,,,,,,MULTI_POINT,,,,,,41.658943 -91.530581; 41.976985 -91.668160; 42.500473 -90.669737; 42.535004 -92.442714,,,,"KWWL Television, INC.|Daniel Whealy|500 E. 4th St.\nWaterloo, IA 50703\nUS|dwhealy@kwwl.com|3192911206",2014/04/16-17:00:00.000,,84600,FREQ=DAILY;UNTIL=20141102T173000Z;INTERVAL=1;WKST=SU
140417SPBR0000002,LP_AUX,24;40;31;30;23;22;49;32,SPBR,KWWL,,,,,,MULTI_POINT,,,,,,41.658943 -91.530581; 41.976985 -91.668160; 42.500473 -90.669737; 42.535004 -92.442714,,,,"KWWL Television, INC.|Daniel Whealy|500 E. 4th St.\nWaterloo, IA 50703\nUS|dwhealy@kwwl.com|3192911206",2014/11/02-18:00:00.000,,84600,FREQ=DAILY;UNTIL=20150308T163000Z;INTERVAL=1;WKST=SU
140417SPBR0000002,LP_AUX,24;40;31;30;23;22;49;32,SPBR,KWWL,,,,,,MULTI_POINT,,,,,,41.658943 -91.530581; 41.976985 -91.668160; 42.500473 -90.669737; 42.535004 -92.442714,,,,"KWWL Television, INC.|Daniel Whealy|500 E. 4th St.\nWaterloo, IA 50703\nUS|dwhealy@kwwl.com|3192911206",2015/03/08-17:00:00.000,,84600,FREQ=DAILY;UNTIL=20150417T050000Z;INTERVAL=1;WKST=SU
140208SPBR0000001,LP_AUX,44;33;31;28;32;45;49;30;42;47;27;43;25,SPBR,BLP00407,,,,,,MULTI_POINT,,,,,,41.593329 -93.628067; 42.025000 -93.613333,,,,"Hearst Properties INC|Chris Wilde|888 9th St.\nDes Moines, IA 50309\nUS|cwilde@hearst.com|515 247-8831",2014/02/07-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T043000Z;INTERVAL=1;WKST=SU
140208SPBR0000001,LP_AUX,44;33;31;28;32;45;49;30;42;47;27;43;25,SPBR,BLP00407,,,,,,MULTI_POINT,,,,,,41.593329 -93.628067; 42.025000 -93.613333,,,,"Hearst Properties INC|Chris Wilde|888 9th St.\nDes Moines, IA 50309\nUS|cwilde@hearst.com|515 247-8831",2014/03/10-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T053000Z;INTERVAL=1;WKST=SU
140208SPBR0000001,LP_AUX,44;33;31;28;32;45;49;30;42;47;27;43;25,SPBR,BLP00407,,,,,,MULTI_POINT,,,,,,41.593329 -93.628067; 42.025000 -93.613333,,,,"Hearst Properties INC|Chris Wilde|888 9th St.\nDes Moines, IA 50309\nUS|cwilde@hearst.com|515 247-8831",2014/11/03-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20150207T060000Z;INTERVAL=1;WKST=SU
140624SPBR0000001,LP_AUX,27;24;26;30;38;22;25;48,SPBR,KDIN-TV,,,,,,MULTI_POINT,,,,,,41.664970 -93.709360,,,,"Iowa Public Television|Mike Stover|6450 Corporate Drive, PO Box 6450\nJohnston, IA 50131-6450\nUS|stover@iptv.org|515-725-9776",2014/06/24-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T043000Z;INTERVAL=1;WKST=SU
140624SPBR0000001,LP_AUX,27;24;26;30;38;22;25;48,SPBR,KDIN-TV,,,,,,MULTI_POINT,,,,,,41.664970 -93.709360,,,,"Iowa Public Television|Mike Stover|6450 Corporate Drive, PO Box 6450\nJohnston, IA 50131-6450\nUS|stover@iptv.org|515-725-9776",2014/11/03-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150309T033000Z;INTERVAL=1;WKST=SU
140624SPBR0000001,LP_AUX,27;24;26;30;38;22;25;48,SPBR,KDIN-TV,,,,,,MULTI_POINT,,,,,,41.664970 -93.709360,,,,"Iowa Public Television|Mike Stover|6450 Corporate Drive, PO Box 6450\nJohnston, IA 50131-6450\nUS|stover@iptv.org|515-725-9776",2015/03/09-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20150625T040000Z;INTERVAL=1;WKST=SU
130403SPBR0000007,LP_AUX,8;7;28;3;12;11;51,SPBR,KTTC,,,,,,MULTI_POINT,,,,,,44.953703 -93.089958; 43.676389 -93.003611; 43.153573 -93.201037; 43.647801 -93.368656; 44.047889 -91.640439; 44.953703 -93.089958; 44.983334 -93.266670,,,,"KTTC Television Inc.|Tim Morgan|6301 Bandel Road NW\nRochester, MN 55901\nUS|tmorgan@kttc.com|507-535-8922",2013/11/04-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T043000Z;INTERVAL=1;WKST=SU
130403SPBR0000007,LP_AUX,8;7;28;3;12;11;51,SPBR,KTTC,,,,,,MULTI_POINT,,,,,,44.953703 -93.089958; 43.676389 -93.003611; 43.153573 -93.201037; 43.647801 -93.368656; 44.047889 -91.640439; 44.953703 -93.089958; 44.983334 -93.266670,,,,"KTTC Television Inc.|Tim Morgan|6301 Bandel Road NW\nRochester, MN 55901\nUS|tmorgan@kttc.com|507-535-8922",2014/03/10-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140403T050000Z;INTERVAL=1;WKST=SU
140418SPBR0000001,LP_AUX,28;51,SPBR,KTTC,,,,,,MULTI_POINT,,,,,,44.091221 -92.509764,,,,"KTTC Television, Inc.|Tim Morgan|6301 Bandel Road NW\nRochester, MN 55901\nUS|tmorgan@gmail.com|507-288-4444",2014/04/18-09:00:00.000,,1800,FREQ=DAILY;UNTIL=20141101T093000Z;INTERVAL=1;WKST=SU
140418SPBR0000001,LP_AUX,28;51,SPBR,KTTC,,,,,,MULTI_POINT,,,,,,44.091221 -92.509764,,,,"KTTC Television, Inc.|Tim Morgan|6301 Bandel Road NW\nRochester, MN 55901\nUS|tmorgan@gmail.com|507-288-4444",2014/11/02-10:00:00.000,,1800,FREQ=DAILY;UNTIL=20150307T103000Z;INTERVAL=1;WKST=SU
140418SPBR0000001,LP_AUX,28;51,SPBR,KTTC,,,,,,MULTI_POINT,,,,,,44.091221 -92.509764,,,,"KTTC Television, Inc.|Tim Morgan|6301 Bandel Road NW\nRochester, MN 55901\nUS|tmorgan@gmail.com|507-288-4444",2015/03/08-09:00:00.000,,1800,FREQ=DAILY;UNTIL=20150418T050000Z;INTERVAL=1;WKST=SU
130809SPBR0000001,LP_AUX,24;28;49;30;44,SPBR,WQOP988,,,,,,MULTI_POINT,,,,,,44.883926 -93.210411; 44.862021 -93.352246; 44.873617 -93.224401; 44.941807 -93.065057; 45.305803 -93.620939; 44.980115 -93.173182; 44.946409 -93.089240; 44.968275 -93.437412; 44.794886 -93.528092; 44.977990 -93.255354; 44.944602 -93.101041; 44.854713 -93.242211; 44.968123 -93.289311; 44.788597 -93.479276; 45.198611 -93.386718; 44.787204 -93.602582; 44.880505 -93.325596; 44.738465 -92.889930; 44.957510 -93.102779; 44.972950 -93.274655; 44.829822 -93.456230; 45.038036 -92.801267; 44.024607 -92.465916; 44.976578 -93.227406,,,,"WCCO Television|Gary Kroger|90 South 11th Street\nMinneapolis, MN 55403\nUS||612-330-2794",2013/11/04-06:01:00.000,,84600,FREQ=DAILY;UNTIL=20140310T043100Z;INTERVAL=1;WKST=SU
